OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1567578,04092025220,Whalen's in Knightdale,7202 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 373-0385,2018/10/23 00:00:00+00,Food Stand,18997,-78.48704631,35.79788571,M
1567579,04092017699,THE WAKE ZONE ESPRESSO,6108 Old Jenks  RD ,,APEX,NC,27502,(919) 267-4622,2017/10/30 00:00:00+00,Restaurant,19002,-78.84889231,35.7538731,M
1567580,04092110124,Middle Creek Elem. Sch. Cafeteria,110 MIDDLE CREEK PARK AVE ,,APEX,NC,27539-7982,(919) 773-9570,2000/08/23 00:00:00+00,Public School Lunchrooms,19016,-78.75946583,35.67025019,M
1567581,04092015577,AMEDEO'S,3905 WESTERN  BLVD ,,RALEIGH,NC,27606,,2010/03/04 00:00:00+00,Restaurant,19019,-78.69045749,35.78405439,M
1567582,04092018093,EASTERN CHINA CHINESE RESTAURANT,9585 Chapel Hill ,,MORRISVILLE,NC,27560,(919) 319-8998,2019/04/25 00:00:00+00,Restaurant,18996,-78.80999811,35.8062,M
1567583,04092017729,Whole Foods Market #10611 Produce,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017/11/03 00:00:00+00,Restaurant,19020,-78.88191924,35.83347908,M
1567584,04092018232,Planet Smoothie,2808 ROGERS RD,101,WAKE FOREST,NC,27587,(984) 237-0016,2019/11/15 00:00:00+00,Restaurant,19031,-78.52660201,35.95272802,M
1567585,04092015951,MOJO'S GRILL,2648 TIMBER DR ,,GARNER,NC,27529,(919) 662-1115,2011/04/28 00:00:00+00,Restaurant,19036,-78.63679241,35.71604965,M
1567586,04092030333,DON BELL'S GRILL HOUSE (WCID # 606),4820 LANDOVER ARBOR PL ,,RALEIGH,NC,27616,(919) 266-4858,2017/06/05 00:00:00+00,Mobile Food Units,19066,-78.52358738,35.85256827,M
1567587,04092030541,J.Rivera's Pupusas (WCID #828),12305 CAPITAL BLVD,,WAKE FOREST,NC,27587,(919) 491-0022,2021/06/01 00:00:00+00,Mobile Food Units,19090,-78.54036701,35.98249089,M
1567588,04092021013,Food Lion #624 Deli ,2458 SW CARY PKY ,,CARY,NC,27513-5318,(919) 481-1822,2000/07/01 00:00:00+00,Food Stand,19121,-78.82085718,35.76363975,M
1567589,04092016935,TACO BELL #30930,1125 US-70 ,,GARNER,NC,27529,(919) 803-4328,2015/05/21 00:00:00+00,Restaurant,19018,0,0,U
1567590,04092021045,Cook Out,3244 Capital BLVD ,,RALEIGH,NC,27604-3338,(919) 862-8281,2000/12/08 00:00:00+00,Food Stand,19124,-78.58720925,35.82374558,M
1567591,04092013248,Taco Bell / KFC 3248,5434 SIX FORKS RD ,,RALEIGH,NC,27609-4436,(919) 781-5458,2000/12/15 00:00:00+00,Restaurant,19125,-78.64059702,35.85499105,M
1567592,04092012312,Taco Bell,1205 LAURA VILLAGE RD ,,APEX,NC,27523-7140,(919) 363-6694,1998/10/06 00:00:00+00,Restaurant,19042,-78.83579203,35.74888522,M
1567593,04092010688,State Hwy Buidling Lunchenette,1 S Wilmington ST ,,RALEIGH,NC,27601,(919) 733-7280,1991/04/03 00:00:00+00,Restaurant,19127,-78.63730894,35.77991625,M
1567594,04092021056,Cook Out #13,6505 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-6814,(919) 862-8830,2001/02/23 00:00:00+00,Food Stand,19138,-78.6223661,35.87164953,M
1567595,04092030445,The Pounded Pig (WCID #742),2161 S WILMINGTON ST ,,RALEIGH,NC,27603-2559,(860) 604-2181,2019/10/14 00:00:00+00,Mobile Food Units,19063,-78.64171063,35.75324624,M
1567596,04092021108,Lowes Foods #184 Meat/Seafood,5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 00:00:00+00,Food Stand,19178,-78.86537597,35.73683859,M
1567597,04092013504,Serendipity Gourmet Deli,118 S ACADEMY ST,,CARY,NC,27511-3302,(919) 469-1655,2002/01/24 00:00:00+00,Restaurant,19179,-78.78150853,35.78674767,M
1567598,04092300166,Food Lion #572 Meat Market ,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,(919) 790-8146,2000/07/01 00:00:00+00,Meat Market,19070,-78.60100965,35.89311432,M
1567599,04092021036,Food Lion #536 Deli ,9101 LEESVILLE RD ,,RALEIGH,NC,27613-4091,(919) 848-6082,2000/09/22 00:00:00+00,Food Stand,19181,-78.72548207,35.8967595,M
1567600,04092300146,Food Lion #193 Meat Market,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2000/07/01 00:00:00+00,Meat Market,19187,-78.68200551,35.85879117,M
1567601,04092300050,Harris Teeter #38 Meat Market ,5563 WESTERN BLVD ,,RALEIGH,NC,27606-1595,(919) 859-0110,1991/08/26 00:00:00+00,Meat Market,19203,-78.72051017,35.78412594,M
1567602,04092013618,Subway #4331,9101 LEESVILLE RD ,,RALEIGH,NC,27613-4091,(919) 847-3559,2002/06/12 00:00:00+00,Restaurant,19221,-78.72548207,35.8967595,M
1567603,04092017616,BAD DADDY'S BURGER BAR,9402-103 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 233-5880,2017/05/12 00:00:00+00,Restaurant,19117,-78.60429327,35.90247841,M
1567604,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2001/02/26 00:00:00+00,Food Stand,19261,-78.68200551,35.85879117,M
1567605,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001/03/15 00:00:00+00,Food Stand,19263,-78.72593809,35.90878313,M
1567606,04092300219,Food Lion #75 Meat Market,1339 5th AVE ,,GARNER,NC,27529,(919) 779-0770,2003/09/18 00:00:00+00,Meat Market,19284,-78.62278736,35.70820906,M
1567607,04092013899,Little Caesars,1320 N Main ST ,,FUQUAY VARINA,NC,27526,(919) 552-8688,2003/09/10 00:00:00+00,Restaurant,19285,-78.77764359,35.59047244,M
1567608,04092013906,Chick-Fil-A #01488,220 Shenstone Blv ,,GARNER,NC,27529,(919) 329-0275,2003/09/26 00:00:00+00,Restaurant,19286,-78.58261702,35.69212111,M
1567609,04092013971,Mac's Tavern,1014 Ryan Rd,,CARY,NC,27511,(919) 467-4114,2004/01/09 00:00:00+00,Restaurant,19289,-78.76677132,35.77674815,M
1567610,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,2001/01/01 00:00:00+00,Meat Market,19262,-78.7231695,35.89661733,M
1567611,04092013994,Beansprout Chinese Restaurant,3721 Hillsborough St ,,RALEIGH,NC,27607,(919) 755-0554,2004/02/23 00:00:00+00,Restaurant,19291,-78.68759244,35.79393832,M
1567612,04092050025,North Raleigh Christian Academy School Lunchroom,7300 Perry Creek Rd,,RALEIGH,NC,27616,(919) 573-7900,2004/03/11 00:00:00+00,Private School Lunchrooms,19292,-78.54259351,35.88061452,M
1567613,04092013857,KFC/Taco Bell Of Zebulon,161 Wakelon Dr,,ZEBULON,NC,27597,(919) 404-1701,2003/07/18 00:00:00+00,Restaurant,19282,-78.31620174,35.83320735,M
1567614,04092013024,Sushi Blues Cafe,301 GLENWOOD AVE ,Suite 110,RALEIGH,NC,27603-1452,(919) 664-8061,1999/11/02 00:00:00+00,Restaurant,19305,-78.64802957,35.784569,M
1567615,04092021338,Harris Teeter #104 Meat Market,4093 Davis DR ,,MORRISVILLE,NC,27560,(919) 380-0354,2005/08/05 00:00:00+00,Food Stand,19316,-78.85811603,35.8356265,M
1567616,04092013116,Overlook Cafe,"701 SAS Campus Dr, Bldg T",,CARY,NC,27513,(919) 531-4827,2000/03/07 00:00:00+00,Restaurant,19363,-78.75221645,35.82331228,M
1567617,04092020945,Cook Out,1607 WALNUT ST,,CARY,NC,27511-5928,(919) 319-5414,2000/05/16 00:00:00+00,Food Stand,19370,-78.74808975,35.76411442,M
1567618,04092015356,CHUBBY'S TACOS,2444 WYCLIFF  RD ,,RALEIGH,NC,27607,(919) 781-4480,2009/03/13 00:00:00+00,Restaurant,19375,-78.692995,35.81676997,M
1567619,04092014447,La Rancherita Mexican Restaurant,7420 Six Forks  RD ,,RALEIGH,NC,27615,(919) 844-6330,2005/12/08 00:00:00+00,Restaurant,19377,-78.64526778,35.88157372,M
1567620,04092110483,Smith Magnet Elementary School Cafeteria,1101 MAXWELL DR ,,RALEIGH,NC,27603,(919) 662-2465,2009/08/14 00:00:00+00,Public School Lunchrooms,19388,-78.65338964,35.71157285,M
1567621,04092110474,MARTIN MIDDLE SCHOOL CAFETERIA,1701  RIDGE RD ,,RALEIGH,NC,27607,(919) 881-4970 ext. 27404,2008/08/20 00:00:00+00,Public School Lunchrooms,19389,-78.68698752,35.81248956,M
1567622,04092018340,Seoul Garden,4701-131 Atlantic Ave,,RALEIGH,NC,27604,(919) 850-9984,2020/04/07 00:00:00+00,Restaurant,19381,-78.60177748,35.8482227,M
1567623,04092030136,Taqueria Esmeralda (WCID #031),409 Airport BLVD ,4/10 MILE FROM CHAPEL HILL RD ON LEFT,MORRISVILLE,NC,27560,(919) 395-6238,2005/06/21 00:00:00+00,Mobile Food Units,19412,-78.83034153,35.84220425,M
1567624,04092018294,Chick-Fil-A #4239,1010 FORESTVILLE RD,,WAKE FOREST,NC,27587,(919) 554-6995,2020/01/15 00:00:00+00,Restaurant,19414,-78.50659937,35.94595609,M
1567625,04092017630,COCO BONGO,2400 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(984) 242-0898,2017/06/14 00:00:00+00,Restaurant,19415,-78.66706468,35.78779177,M
1567626,04092016940,GOOEY'S AMERICAN GRILLE,950 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 761-5191,2015/05/27 00:00:00+00,Restaurant,19417,-78.4951784,35.96732914,M
1567627,04092017088,BAHAMA BREEZE RESTAURANT,3309 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 872-6330,2015/11/18 00:00:00+00,Restaurant,19422,-78.62048896,35.82854985,M
1567628,04092030335,HOT CHIX (WCID # 602),10125 Division  DR ,,Raleigh,NC,27603,(919) 578-1441,2017/05/19 00:00:00+00,Mobile Food Units,19432,-78.7114342,35.63398295,M
1567629,04092014423,Nil's Cafe,513 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-0887,2005/11/10 00:00:00+00,Restaurant,19448,-78.7940251,35.59342774,M
1567630,04092300153,Food Lion #1259 Meat Market ,3685 NEW BERN AVE ,,RALEIGH,NC,27610-1232,(919) 231-7294,2000/07/01 00:00:00+00,Meat Market,19475,-78.57923704,35.79885313,M
1567631,04092110516,ROGERS LANE ELEMENTARY SCHOOL,201 N ROGERS LN ,,RALEIGH,NC,27610,(919) 694-8670 ext. 26975,2017/06/01 00:00:00+00,Public School Lunchrooms,19482,-78.54771309,35.77787434,M
1567632,04092014346,CARRABBA'S ITALIAN GRILL #8412,1201 HADDON HALL DR ,,APEX,NC,27502,(919) 387-6336,2005/07/01 00:00:00+00,Restaurant,19486,-78.87101375,35.74215088,M
1567633,04092110128,Washington Elem. School Cafeteria,1000 FAYETTEVILLE ST ,,RALEIGH,NC,27601-2525,(919) 856-7960 ext. 26607,2001/09/19 00:00:00+00,Public School Lunchrooms,19493,-78.64381188,35.76731369,M
1567634,04092160083,RALEIGH REHABILITATION CENTER KITCHEN,616 WADE AVE ,,RALEIGH,NC,27605-1237,(919) 828-6251,2014/07/22 00:00:00+00,Institutional Food Service,19501,-78.65108414,35.79677027,M
1567635,04092030545,Los Dos Carnales Mexican Food (WCID #836),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 625-8115,2021/06/07 00:00:00+00,Mobile Food Units,19506,-78.7114342,35.63398295,M
1567636,04092015070,McDonald's #31681,6320 Battle Bridge RD ,,RALEIGH,NC,27610,(919) 773-4124,2008/02/22 00:00:00+00,Restaurant,19513,-78.54690151,35.72382379,M
1567637,04092018490,Angie Dominican Cakes & Cafe,6109 Rock Quarry  RD ,Suite 105,RALEIGH,NC,27610,(919) 397-0478,2020/11/25 00:00:00+00,Restaurant,19525,-78.5485314,35.72427564,M
1567638,04092017877,Jersey Mike's #3176,242 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 346-2290,2018/06/29 00:00:00+00,Restaurant,19536,-78.84589577,35.66566859,M
1567639,04092021132,Whole Foods Market Produce Department,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,2002/07/23 00:00:00+00,Food Stand,19550,-78.68558086,35.80212022,M
1567640,04092014702,Subway,8109-101 Fayetteville RD ,,RALEIGH,NC,27603,(919) 779-0636,2006/10/19 00:00:00+00,Restaurant,19497,-78.7013693,35.66354199,M
1567641,04092013725,Milano's Pizza,7509 Purfoy RD ,,FUQUAY VARINA,NC,27526,(919) 557-6093,2002/11/25 00:00:00+00,Restaurant,19584,-78.77314692,35.59150607,M
1567642,04092013794,Subway #1880,3225 Avent Ferry Rd ,,RALEIGH,NC,27606,(919) 859-2121,2003/05/23 00:00:00+00,Restaurant,19596,-78.69565606,35.76673883,M
1567643,04092110138,Cary Elementary Cafeteria,400 Kildaire Farm Rd ,,CARY,NC,27511,(919) 460-3455 ext. 26759,2003/08/07 00:00:00+00,Public School Lunchrooms,19605,-78.78171142,35.78101554,M
1567644,04092021233,WalMart Supercenter #5118 Deli,10050 Glenwood Ave,,RALEIGH,NC,27617,(919) 596-5790,2003/10/27 00:00:00+00,Food Stand,19613,-78.77801463,35.91234038,M
1567645,04092110142,Millbrook Elem. Sch. Cafeteria,1520 E Millbrook Rd ,,RALEIGH,NC,27609,(919) 850-8708,2004/01/02 00:00:00+00,Public School Lunchrooms,19616,-78.61054955,35.8487884,M
1567646,04092021254,Domino's Pizza #8980,2881 Jones Franklin Rd ,,RALEIGH,NC,27606,(919) 235-0808,2004/02/05 00:00:00+00,Food Stand,19619,-78.73666365,35.74405443,M
1567647,04092110143,Cedar Fork Elementary Cafeteria,1050 Town Hall Dr,,MORRISVILE,NC,27560,(919) 388-5240 ext. 26727,2004/03/15 00:00:00+00,Public School Lunchrooms,19620,-78.8394833,35.83718795,M
1567648,04092014015,The Third Place,1811 Glenwood Ave ,,RALEIGH,NC,27608,(919) 834-6566,2004/04/01 00:00:00+00,Restaurant,19622,-78.64652735,35.80484826,M
1567649,04092110144,Heritage Middle School Cafeteria,3400 Rogers Rd ,,WAKE FOREST,NC,27587,(919) 562-6204 ext. 22509,2004/07/08 00:00:00+00,Public School Lunchrooms,19631,-78.51187707,35.94769749,M
1567650,04092110152,East Cary Middle Sch. Cafeteria,1111 SE Maynard RD,,CARY,NC,27511,(919) 466-4377 ext. 27308,2004/08/09 00:00:00+00,Public School Lunchrooms,19638,-78.76568936,35.78066096,M
1567651,04092040157,New York Style Hot Dogs # 2 (WCID #173),400 Fayetteville Street,,RALEIGH,NC,27602,(919) 954-1990,2004/12/15 00:00:00+00,Pushcarts,19647,-78.63988316,35.77538001,M
1567652,04092014114,The Handy Kitchen,9101-113 Leesville Rd,,RALEIGH,NC,27613,(919) 518-1063,2004/08/12 00:00:00+00,Restaurant,19636,-78.7231695,35.89661733,M
1567653,04092015618,HIBACHI 101,7870 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 569-2888,2010/04/22 00:00:00+00,Restaurant,19686,-78.77695631,35.91424375,M
1567654,04092018202,BREEZE THRU #30005,5016 Commons Hill DR ,,CARY,NC,27519,(919) 462-8316,2019/10/16 00:00:00+00,Restaurant,19687,-78.87216538,35.80199412,M
1567655,04092014368,Firehouse Subs,1047 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 367-0111,2005/08/15 00:00:00+00,Restaurant,19691,-78.87238568,35.74374477,M
1567656,04092030128,Antojitos Dona Mary (WCID #004),4020-128 Capital BLVD ,,RALEIGH,NC,27604,(919) 625-8172,2005/01/18 00:00:00+00,Mobile Food Units,19650,-78.58214175,35.83526746,M
1567657,04092014416,The Village Deli,1849 S Main ST ,,WAKE FOREST,NC,27587,(919) 453-1250,2005/10/31 00:00:00+00,Restaurant,19701,-78.52626448,35.95102854,M
1567658,04092110531,SE Raleigh Elementary Cafeteria,1436 ROCK QUARRY RD,,RALEIGH,NC,27610-4187,(919) 694-8444 ext. 27834,2019/05/17 00:00:00+00,Public School Lunchrooms,19709,-78.6160659,35.76040509,M
1567659,04092014375,Hong Kong #1 Chinese Restaurant,2720 NC HWY 55 ,,CARY,NC,27519,(919) 363-2828,2005/09/02 00:00:00+00,Restaurant,19693,-78.87112496,35.7849366,M
1567660,04092018282,Burger King #27555,923 GATEWAY COMMONS CIR,,WAKE FOREST,NC,27587,(919) 554-3008,2019/12/19 00:00:00+00,Restaurant,19711,-78.49643336,35.96847497,M
1567661,04092014443,Dominic's NY Pizzeria,5911 Poyner Village Pkwy,,RALEIGH,NC,27616,(919) 878-7782,2005/12/02 00:00:00+00,Restaurant,19703,-78.57019405,35.86437434,M
1567662,04092016123,PANERA BREAD #1644,4421 SIX FORKS RD,STE 119,RALEIGH,NC,27609-5771,(919) 781-1112,2012/03/27 00:00:00+00,Restaurant,19712,-78.64349886,35.84017418,M
1567663,04092016597,WINE AUTHORITIES,211 E FRANKLIN ST ,,RALEIGH,NC,27604,(919) 831-9463,2013/12/31 00:00:00+00,Restaurant,19713,-78.63482408,35.79035401,M
1567664,04092025322,Publix #1652 Seafood/Sushi,417 W PEACE ST,100,RALEIGH,NC,27603-5017,(919) 755-5444,2020/09/02 00:00:00+00,Food Stand,19714,-78.64490127,35.78789475,M
1567665,04092160090,The Rosewood Kitchen at Cypress of Raleigh,8710 Cypress Club DR ,,RALEIGH,NC,27615,(919) 518-8929,2020/10/23 00:00:00+00,Institutional Food Service,19725,-78.66056363,35.90013964,M
1567666,04092015687,Mami's Latin Style Rotisserie Chicken,2401 WAKE FOREST  RD ,,RALEIGH,NC,27608,(919) 834-8572,2010/08/02 00:00:00+00,Restaurant,19727,-78.6271485,35.81373825,M
1567667,04092017864,Take 5 Cafe Raleigh,8529 Six Forks RD ,BUILDING 4,RALEIGH,NC,27615,(919) 349-0055,2018/06/21 00:00:00+00,Restaurant,19742,-78.65050621,35.8951772,M
1567668,04092017650,CONNECTIONS CAFE,8000 PURFOY RD ,,FUQUAY-VARINA,NC,27526,,2017/07/25 00:00:00+00,Restaurant,19744,-78.77357718,35.57846701,M
1567669,04092016883,HAMPTON INN & SUITES,3621 SPRING FOREST ROAD,,RALEIGH,NC,27616,(919) 872-7111,2015/03/06 00:00:00+00,Restaurant,19745,-78.57895585,35.85595204,M
1567670,04092017333,AMC Holly Springs 9,320 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 285-0580,2016/09/29 00:00:00+00,Restaurant,19749,-78.8436742,35.66711942,M
1567671,04092017878,Bartaco North Hills,4121 Main at North Hills ST ,,RALEIGH,NC,27609,(919) 626-8226,2018/06/27 00:00:00+00,Restaurant,19752,-78.64323049,35.83718561,M
1567672,04092018204,Rosewater Kitchen and Bar,110 PARK AT NORTH HILLS ST,,RALEIGH,NC,27609,(919) 424-7886,2019/10/18 00:00:00+00,Restaurant,19761,-78.64031556,35.83755332,M
1567673,04092160065,BROOKDALE CARY FOOD SERVICE,7870 CHAPEL HILL RD ,,CARY,NC,27573,(919) 852-1355,2008/09/19 00:00:00+00,Institutional Food Service,19762,-78.76164216,35.79641259,M
1567674,04092018285,Golden Krust,4412 FAYETTEVILLE RD,,RALEIGH,NC,27603,(919) 322-4191,2020/01/02 00:00:00+00,Restaurant,19751,-78.65422945,35.71957864,M
1567675,04092018446,Grand Street Pizza,901 N SMITHFIELD RD ,,KNIGHTDALE,NC,27545,(919) 217-3410,2020/07/23 00:00:00+00,Restaurant,19770,-78.48796476,35.79576936,M
1567676,04092021860,LOWES FOODS #226 BEEF SHOP,8440 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 266-1031,2015/07/23 00:00:00+00,Food Stand,19771,-78.50930992,35.89359383,M
1567677,04092021439,Sea Depot Seafood Market,750-G E Chatham ST ,,CARY,NC,27511,(919) 469-8889,2007/03/12 00:00:00+00,Food Stand,19763,-78.76489683,35.79185661,M
1567678,04092021153,Fresh Market Produce,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,2002/10/14 00:00:00+00,Food Stand,19795,-78.65855965,35.78994083,M
1567679,04092021142,Sino Wok,5959-1108 Triangle Town Blv ,,RALEIGH,NC,27616,(919) 792-2499,2002/08/19 00:00:00+00,Food Stand,19792,-78.57159163,35.86546307,M
1567680,04092021969,SPEEDWAY #6989,10920 CREEDMOOR RD ,,RALEIGH,NC,27615,(919) 870-6057,2016/07/28 00:00:00+00,Food Stand,19798,-78.68548351,35.94189642,M
1567681,04092017833,TOWER INDIA,144 MORRISVILLE SQUARE WAY ,,MORRISVILLE,NC,27560-5703,(919) 465-2326,2018/05/02 00:00:00+00,Restaurant,19800,-78.82897679,35.81951783,M
1567682,04092017754,Red Bowl Asian Bistro,6360 PLANTATION CENTER  DR ,,RALEIGH,NC,27616,(919) 790-9222,2017/12/14 00:00:00+00,Restaurant,19801,-78.58237548,35.87315637,M
1567683,04092014662,Starbucks #9840,1107 Walnut ST ,1107-102 Walnut St ,CARY ,NC,27511,(919) 468-9908,2006/08/18 00:00:00+00,Restaurant,19802,-78.76025493,35.77377018,M
1567684,04092016549,MAMMA  MIA ITALIAN BISTRO,708 LAURA DUNCAN  RD ,,APEX,NC,27502,(919) 363-2228,2013/11/25 00:00:00+00,Restaurant,19818,-78.84201223,35.73509961,M
1567685,04092018323,Sugar Magnolia Cafe,219 S WHITE ST ,,WAKE FOREST,NC,27587,(919) 435-4436,2020/02/18 00:00:00+00,Restaurant,19819,-78.50968138,35.97753302,M
1567686,04092015000,GRACE Christian School Kitchen,801  Buck Jones RD ,,RALEIGH,NC,27606,(919) 783-6618,2007/11/06 00:00:00+00,Restaurant,19820,-78.73693747,35.77190678,M
1567687,04092017910,Highway 55 Burgers Shakes & Fries,1011 N Smithfield  RD ,,KNIGHTDALE,NC,27545,(919) 743-0128,2018/08/30 00:00:00+00,Restaurant,19826,-78.48874912,35.79711938,M
1567688,04092018642,Five Guys #0128,1018 Shoppes at Midway DR ,,Knightdale,NC,27545,(919) 266-6664,2021/06/04 00:00:00+00,Restaurant,19831,-78.50727783,35.79843154,M
1567689,04092015209,THE BRICKHOUSE,3801 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 829-3666,2008/09/18 00:00:00+00,Restaurant,19832,-78.68856288,35.79387274,M
1567690,04092014446,Carolina Ale House,7981 Skyland Ridge PKY ,,RALEIGH,NC,27606,(919) 957-4200,2005/12/02 00:00:00+00,Restaurant,19839,-78.78281819,35.91437536,M
1567691,04092014455,Pei Wei Asian Diner #108,10251 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 484-4113,2005/12/01 00:00:00+00,Restaurant,19840,-78.78517004,35.91133497,M
1567692,04092021862,PAPA MURPHY'S NC046,3434 KILDAIRE FARMS RD ,SUITE 127,CARY,NC,27518,(919) 387-3500,2015/07/17 00:00:00+00,Food Stand,19841,-78.79563891,35.70595934,M
1567693,04092016307,CHILI'S #1534,1201 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 468-3290,2012/11/21 00:00:00+00,Restaurant,19844,-78.81676023,35.80454378,M
1567694,04092016773,CHIPOTLE #2066,9504 STRICKLAND ROAD,,RALEIGH,NC,27615,(919) 322-3259,2014/09/30 00:00:00+00,Restaurant,19859,-78.65494139,35.90183768,M
1567695,04092014856,Schiano's Pizza Pasta & Grill #2,13220 Strickland  RD ,Ste. 164,RALEIGH,NC,27613,(919) 847-3238,2007/04/27 00:00:00+00,Restaurant,19860,-78.72593809,35.90878313,M
1567696,04092030332,CHICK-N-QUE III (WCID #600),2009 VILLAGE PARK DR ,,KNIGHTDALE ,NC,27545,(919) 369-7788,2017/04/27 00:00:00+00,Mobile Food Units,19866,-78.49336017,35.79721176,M
1567697,04092017952,O-Ku,411 W Hargett ST ,,RALEIGH,NC,27603,,2018/09/28 00:00:00+00,Restaurant,19867,-78.64560424,35.77781639,M
1567698,04092160013,Hillside Nursing Center Foodservice,968 E Wait Ave,,WAKE FOREST,NC,27587,(919) 556-4082,2003/06/06 00:00:00+00,Institutional Food Service,19855,-78.49433678,35.97211932,M
1567699,04092018083,The Blind Pelican,120 Bass Lake RD ,,Holly Springs,NC,27540,(984) 225-2471,2019/04/15 00:00:00+00,Restaurant,19868,-78.82480349,35.65381034,M
1567700,04092017469,TARGET CAFE #2721,3001 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 379-2180,2016/12/02 00:00:00+00,Restaurant,19871,-78.8158358,35.80562095,M
1567701,04092030531,Fatboy's Burgers & Dogs (WCID #819),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 645-7246,2021/03/18 00:00:00+00,Mobile Food Units,19877,-78.63902655,35.752054,M
1567702,04092017837,Buku Wake Forest,1228 Heritage Link DR ,,WAKE FOREST,NC,27587,(919) 435-1595,2018/04/11 00:00:00+00,Restaurant,19884,-78.50262454,35.94544167,M
1567703,04092017250,MIKE'S PIZZA & ITALIAN RESTAURANT,3919 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 250-0700,2016/06/29 00:00:00+00,Restaurant,19901,-78.57014599,35.80045574,M
1567704,04092018314,TASTE,1912 BERNARD ST ,,RALEIGH,NC,27608,(919) 322-0518,2020/02/03 00:00:00+00,Restaurant,19911,-78.63053647,35.8074913,M
1567705,04092021638,EDIBLE ARRANGEMENTS #391,944 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 374-2960,2011/01/07 00:00:00+00,Food Stand,19920,-78.4951784,35.96732914,M
1567706,04092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-9991,2007/10/22 00:00:00+00,Restaurant,19927,-78.66782878,35.7879186,M
1567707,04092030517,Javy's Deleite (WCID #807),2235 NEW HOPE CHURCH RD,Check Cash Business,RALEIGH,NC,27604-1600,(919) 291-1030,2021/01/29 00:00:00+00,Mobile Food Units,19931,-78.60014049,35.83523955,M
1567708,04092030543,El Sombrero Azul (WCID #834),8320 LITCHFORD RD,108,RALEIGH,NC,27615-3860,(919) 480-3891,2021/06/01 00:00:00+00,Mobile Food Units,19939,-78.59988229,35.89223772,M
